Observatory: Charters Towers     
yyyy-MM-dd HH:mm:ss,  X (nT),    Y (nT),   Z (nT),     H (nT),  F (nT),  D (Degrees), I (Degrees) 
2019-08-19 13:37:00,  31432.3,   4038.1,   -37500.2,  31690.6,  49097.4,  7.321,    -49.800
2019-08-19 13:38:00,  31432.0,   4038.0,   -37500.2,  31690.3,  49097.2,  7.321,    -49.800
2019-08-19 13:39:00,  31431.9,   4037.9,   -37500.2,  31690.2,  49097.1,  7.320,    -49.800
2019-08-19 13:40:00,  31431.8,   4038.0,   -37500.1,  31690.1,  49097.1,  7.321,    -49.800
2019-08-19 13:41:00,  31431.8,   4038.0,   -37500.1,  31690.1,  49097.0,  7.321,    -49.800
2019-08-19 13:42:00,  31431.8,   4038.0,   -37500.1,  31690.1,  49097.1,  7.321,    -49.800
2019-08-19 13:43:00,  31432.0,   4038.0,   -37500.1,  31690.3,  49097.2,  7.321,    -49.800
2019-08-19 13:44:00,  31432.1,   4038.0,   -37500.2,  31690.4,  49097.3,  7.321,    -49.800
2019-08-19 13:45:00,  31432.2,   4038.1,   -37500.1,  31690.6,  49097.4,  7.321,    -49.800
2019-08-19 13:46:00,  31432.2,   4038.2,   -37500.1,  31690.6,  49097.4,  7.321,    -49.800
2019-08-19 13:47:00,  31432.2,   4038.2,   -37500.1,  31690.6,  49097.4,  7.321,    -49.800
2019-08-19 13:48:00,  31432.3,   4038.2,   -37500.1,  31690.6,  49097.4,  7.321,    -49.800
2019-08-19 13:49:00,  31432.3,   4038.3,   -37500.1,  31690.6,  49097.4,  7.321,    -49.799
2019-08-19 13:50:00,  31432.4,   4038.2,   -37500.1,  31690.7,  49097.5,  7.321,    -49.799
2019-08-19 13:51:00,  31432.5,   4038.2,   -37500.2,  31690.8,  49097.6,  7.321,    -49.799
2019-08-19 13:52:00,  31432.7,   4038.2,   -37500.1,  31691.1,  49097.7,  7.321,    -49.799
2019-08-19 13:53:00,  31433.1,   4038.3,   -37500.2,  31691.4,  49098.0,  7.321,    -49.799
2019-08-19 13:54:00,  31433.5,   4038.4,   -37500.3,  31691.9,  49098.3,  7.321,    -49.799
2019-08-19 13:55:00,  31433.8,   4038.5,   -37500.3,  31692.1,  49098.5,  7.321,    -49.798
2019-08-19 13:56:00,  31434.0,   4038.6,   -37500.2,  31692.3,  49098.6,  7.321,    -49.798
2019-08-19 13:57:00,  31434.0,   4038.7,   -37500.3,  31692.4,  49098.7,  7.321,    -49.798
2019-08-19 13:58:00,  31433.9,   4038.8,   -37500.3,  31692.3,  49098.6,  7.322,    -49.798
2019-08-19 13:59:00,  31433.7,   4038.8,   -37500.3,  31692.1,  49098.5,  7.322,    -49.798
2019-08-19 14:00:00,  31433.5,   4038.8,   -37500.3,  31691.9,  49098.4,  7.322,    -49.798
2019-08-19 14:01:00,  31433.3,   4038.9,   -37500.3,  31691.7,  49098.2,  7.322,    -49.799
2019-08-19 14:02:00,  31433.0,   4038.8,   -37500.3,  31691.4,  49098.0,  7.322,    -49.799
2019-08-19 14:03:00,  31432.8,   4038.8,   -37500.3,  31691.2,  49097.9,  7.322,    -49.799
2019-08-19 14:04:00,  31432.6,   4038.9,   -37500.2,  31691.1,  49097.8,  7.322,    -49.799
2019-08-19 14:05:00,  31432.5,   4038.9,   -37500.2,  31690.9,  49097.7,  7.322,    -49.799
2019-08-19 14:06:00,  31432.4,   4038.9,   -37500.2,  31690.8,  49097.6,  7.322,    -49.799
2019-08-19 14:07:00,  31432.4,   4039.0,   -37500.2,  31690.8,  49097.6,  7.322,    -49.799
2019-08-19 14:08:00,  31432.4,   4039.1,   -37500.2,  31690.9,  49097.6,  7.322,    -49.799
2019-08-19 14:09:00,  31432.5,   4039.1,   -37500.2,  31690.9,  49097.6,  7.323,    -49.799
2019-08-19 14:10:00,  31432.5,   4039.2,   -37500.1,  31691.0,  49097.6,  7.323,    -49.799
2019-08-19 14:11:00,  31432.5,   4039.2,   -37500.1,  31691.0,  49097.6,  7.323,    -49.799
2019-08-19 14:12:00,  31432.6,   4039.1,   -37500.2,  31691.0,  49097.7,  7.322,    -49.799
2019-08-19 14:13:00,  31432.7,   4039.2,   -37500.2,  31691.1,  49097.8,  7.323,    -49.799
2019-08-19 14:14:00,  31432.7,   4039.1,   -37500.1,  31691.2,  49097.8,  7.322,    -49.799
2019-08-19 14:15:00,  31432.8,   4039.1,   -37500.1,  31691.2,  49097.8,  7.322,    -49.799
2019-08-19 14:16:00,  31432.8,   4039.2,   -37500.1,  31691.3,  49097.8,  7.322,    -49.799
2019-08-19 14:17:00,  31432.9,   4039.2,   -37500.2,  31691.4,  49097.9,  7.323,    -49.799
2019-08-19 14:18:00,  31433.0,   4039.2,   -37500.2,  31691.4,  49098.0,  7.322,    -49.799
2019-08-19 14:19:00,  31433.0,   4039.2,   -37500.2,  31691.5,  49098.0,  7.323,    -49.799
2019-08-19 14:20:00,  31433.2,   4039.3,   -37500.2,  31691.6,  49098.1,  7.323,    -49.799
2019-08-19 14:21:00,  31433.3,   4039.4,   -37500.2,  31691.7,  49098.2,  7.323,    -49.799
2019-08-19 14:22:00,  31433.5,   4039.5,   -37500.2,  31692.0,  49098.4,  7.323,    -49.798
2019-08-19 14:23:00,  31433.7,   4039.6,   -37500.2,  31692.2,  49098.5,  7.323,    -49.798
2019-08-19 14:24:00,  31433.8,   4039.6,   -37500.2,  31692.3,  49098.5,  7.323,    -49.798
2019-08-19 14:25:00,  31433.8,   4039.6,   -37500.2,  31692.3,  49098.5,  7.323,    -49.798
2019-08-19 14:26:00,  31433.8,   4039.5,   -37500.2,  31692.3,  49098.6,  7.323,    -49.798
2019-08-19 14:27:00,  31433.9,   4039.6,   -37500.2,  31692.4,  49098.6,  7.323,    -49.798
2019-08-19 14:28:00,  31433.8,   4039.6,   -37500.2,  31692.3,  49098.5,  7.323,    -49.798
2019-08-19 14:29:00,  31433.7,   4039.6,   -37500.2,  31692.2,  49098.5,  7.323,    -49.798
2019-08-19 14:30:00,  31433.6,   4039.6,   -37500.2,  31692.1,  49098.4,  7.323,    -49.798
2019-08-19 14:31:00,  31433.6,   4039.6,   -37500.1,  31692.1,  49098.4,  7.323,    -49.798
2019-08-19 14:32:00,  31433.6,   4039.6,   -37500.2,  31692.2,  49098.4,  7.323,    -49.798
2019-08-19 14:33:00,  31433.6,   4039.7,   -37500.2,  31692.1,  49098.4,  7.323,    -49.798
2019-08-19 14:34:00,  31433.6,   4039.7,   -37500.2,  31692.1,  49098.4,  7.323,    -49.798
2019-08-19 14:35:00,  31433.5,   4039.7,   -37500.1,  31692.0,  49098.3,  7.323,    -49.798
2019-08-19 14:36:00,  31433.6,   4039.6,   -37500.2,  31692.1,  49098.4,  7.323,    -49.798
2019-08-19 14:37:00,  31433.6,   4039.6,   -37500.1,  31692.1,  49098.3,  7.323,    -49.798
2019-08-19 14:38:00,  31433.6,   4039.6,   -37500.1,  31692.1,  49098.4,  7.323,    -49.798
2019-08-19 14:39:00,  31433.6,   4039.6,   -37500.1,  31692.1,  49098.3,  7.323,    -49.798
2019-08-19 14:40:00,  31433.5,   4039.7,   -37500.1,  31692.0,  49098.3,  7.323,    -49.798
2019-08-19 14:41:00,  31433.5,   4039.7,   -37500.1,  31692.0,  49098.3,  7.323,    -49.798
2019-08-19 14:42:00,  31433.5,   4039.8,   -37500.1,  31692.0,  49098.3,  7.323,    -49.798
2019-08-19 14:43:00,  31433.5,   4039.8,   -37500.0,  31692.0,  49098.2,  7.324,    -49.798
2019-08-19 14:44:00,  31433.4,   4039.9,   -37500.0,  31692.0,  49098.2,  7.324,    -49.798
2019-08-19 14:45:00,  31433.4,   4040.0,   -37500.0,  31692.0,  49098.2,  7.324,    -49.798
2019-08-19 14:46:00,  31433.4,   4040.1,   -37500.1,  31692.0,  49098.3,  7.324,    -49.798
2019-08-19 14:47:00,  31433.3,   4040.1,   -37500.0,  31691.9,  49098.1,  7.324,    -49.798
2019-08-19 14:48:00,  31433.3,   4040.1,   -37500.1,  31691.9,  49098.2,  7.324,    -49.798
2019-08-19 14:49:00,  31433.3,   4040.2,   -37500.0,  31691.9,  49098.1,  7.324,    -49.798
2019-08-19 14:50:00,  31433.3,   4040.2,   -37500.1,  31691.9,  49098.2,  7.324,    -49.798
2019-08-19 14:51:00,  31433.3,   4040.2,   -37500.1,  31691.9,  49098.2,  7.324,    -49.798
2019-08-19 14:52:00,  31433.4,   4040.2,   -37500.1,  31692.0,  49098.2,  7.324,    -49.798
2019-08-19 14:53:00,  31433.4,   4040.2,   -37500.1,  31692.0,  49098.3,  7.324,    -49.798
2019-08-19 14:54:00,  31433.5,   4040.2,   -37500.1,  31692.0,  49098.3,  7.324,    -49.798
2019-08-19 14:55:00,  31433.5,   4040.2,   -37500.1,  31692.1,  49098.4,  7.324,    -49.798
2019-08-19 14:56:00,  31433.6,   4040.3,   -37500.1,  31692.2,  49098.4,  7.324,    -49.798
2019-08-19 14:57:00,  31433.6,   4040.3,   -37500.1,  31692.2,  49098.4,  7.324,    -49.798
2019-08-19 14:58:00,  31433.4,   4040.3,   -37500.1,  31692.0,  49098.3,  7.324,    -49.798
2019-08-19 14:59:00,  31433.2,   4040.3,   -37500.1,  31691.8,  49098.1,  7.324,    -49.798
2019-08-19 15:00:00,  31433.0,   4040.3,   -37500.0,  31691.6,  49098.0,  7.324,    -49.799
2019-08-19 15:01:00,  31432.9,   4040.3,   -37500.0,  31691.5,  49097.9,  7.324,    -49.799
2019-08-19 15:02:00,  31432.8,   4040.3,   -37499.9,  31691.4,  49097.7,  7.324,    -49.799
2019-08-19 15:03:00,  31432.7,   4040.4,   -37500.0,  31691.3,  49097.8,  7.325,    -49.799
2019-08-19 15:04:00,  31432.7,   4040.4,   -37500.0,  31691.3,  49097.7,  7.325,    -49.799
2019-08-19 15:05:00,  31432.6,   4040.4,   -37500.0,  31691.3,  49097.7,  7.325,    -49.799
2019-08-19 15:06:00,  31432.7,   4040.5,   -37500.0,  31691.3,  49097.8,  7.325,    -49.799
2019-08-19 15:07:00,  31432.8,   4040.5,   -37500.0,  31691.4,  49097.8,  7.325,    -49.799
2019-08-19 15:08:00,  31432.8,   4040.4,   -37500.0,  31691.4,  49097.8,  7.325,    -49.799
2019-08-19 15:09:00,  31432.6,   4040.5,   -37500.0,  31691.3,  49097.7,  7.325,    -49.799
2019-08-19 15:10:00,  31432.5,   4040.5,   -37500.0,  31691.1,  49097.6,  7.325,    -49.799
2019-08-19 15:11:00,  31432.4,   4040.4,   -37500.0,  31691.0,  49097.6,  7.325,    -49.799
2019-08-19 15:12:00,  31432.2,   4040.5,   -37500.0,  31690.8,  49097.5,  7.325,    -49.799
2019-08-19 15:13:00,  31432.1,   4040.5,   -37500.0,  31690.7,  49097.4,  7.325,    -49.799
2019-08-19 15:14:00,  31432.2,   4040.6,   -37500.0,  31690.8,  49097.4,  7.325,    -49.799
2019-08-19 15:15:00,  31432.2,   4040.6,   -37500.0,  31690.9,  49097.5,  7.325,    -49.799
2019-08-19 15:16:00,  31432.3,   4040.6,   -37500.0,  31691.0,  49097.6,  7.325,    -49.799
2019-08-19 15:17:00,  31432.4,   4040.8,   -37500.0,  31691.1,  49097.6,  7.325,    -49.799
2019-08-19 15:18:00,  31432.6,   4040.8,   -37500.0,  31691.2,  49097.7,  7.326,    -49.799
2019-08-19 15:19:00,  31432.7,   4040.9,   -37500.1,  31691.4,  49097.8,  7.326,    -49.799
2019-08-19 15:20:00,  31432.7,   4041.0,   -37500.1,  31691.4,  49097.9,  7.326,    -49.799
2019-08-19 15:21:00,  31432.7,   4041.0,   -37500.0,  31691.3,  49097.8,  7.326,    -49.799
2019-08-19 15:22:00,  31432.5,   4041.0,   -37500.0,  31691.2,  49097.7,  7.326,    -49.799
2019-08-19 15:23:00,  31432.3,   4040.9,   -37500.0,  31691.0,  49097.6,  7.326,    -49.799
2019-08-19 15:24:00,  31432.1,   4041.0,   -37500.0,  31690.8,  49097.4,  7.326,    -49.799
2019-08-19 15:25:00,  31431.8,   4040.9,   -37500.0,  31690.5,  49097.3,  7.326,    -49.799
2019-08-19 15:26:00,  31431.7,   4040.9,   -37500.0,  31690.4,  49097.1,  7.326,    -49.800
2019-08-19 15:27:00,  31431.4,   4041.0,   -37500.0,  31690.1,  49097.0,  7.326,    -49.800
2019-08-19 15:28:00,  31431.1,   4041.0,   -37499.9,  31689.8,  49096.7,  7.326,    -49.800
2019-08-19 15:29:00,  31430.8,   4040.9,   -37499.8,  31689.5,  49096.5,  7.326,    -49.800
2019-08-19 15:30:00,  31430.8,   4041.0,   -37499.8,  31689.5,  49096.4,  7.326,    -49.800
2019-08-19 15:31:00,  31430.5,   4041.0,   -37499.8,  31689.2,  49096.3,  7.326,    -49.801
2019-08-19 15:32:00,  31430.4,   4041.1,   -37499.8,  31689.1,  49096.2,  7.326,    -49.801
2019-08-19 15:33:00,  31430.4,   4041.2,   -37499.8,  31689.1,  49096.2,  7.327,    -49.801
2019-08-19 15:34:00,  31430.2,   4041.2,   -37499.8,  31688.9,  49096.1,  7.327,    -49.801
2019-08-19 15:35:00,  31430.2,   4041.4,   -37499.8,  31689.0,  49096.1,  7.327,    -49.801
2019-08-19 15:36:00,  31430.0,   4041.4,   -37499.8,  31688.8,  49095.9,  7.327,    -49.801
2019-08-19 15:37:00,  31429.8,   4041.3,   -37499.8,  31688.6,  49095.8,  7.327,    -49.801
2019-08-19 15:38:00,  31429.8,   4041.3,   -37499.8,  31688.6,  49095.8,  7.327,    -49.801
2019-08-19 15:39:00,  31429.7,   4041.3,   -37499.8,  31688.4,  49095.8,  7.327,    -49.801
2019-08-19 15:40:00,  31429.6,   4041.4,   -37499.8,  31688.3,  49095.7,  7.327,    -49.801
2019-08-19 15:41:00,  31429.5,   4041.4,   -37499.8,  31688.3,  49095.6,  7.327,    -49.801
2019-08-19 15:42:00,  31429.6,   4041.5,   -37499.8,  31688.4,  49095.7,  7.327,    -49.801
2019-08-19 15:43:00,  31429.5,   4041.5,   -37499.8,  31688.3,  49095.6,  7.327,    -49.801
2019-08-19 15:44:00,  31429.4,   4041.4,   -37499.8,  31688.1,  49095.6,  7.327,    -49.801
2019-08-19 15:45:00,  31429.3,   4041.4,   -37499.8,  31688.1,  49095.6,  7.327,    -49.802
2019-08-19 15:46:00,  31429.4,   4041.4,   -37499.8,  31688.2,  49095.6,  7.327,    -49.801
2019-08-19 15:47:00,  31429.0,   4041.1,   -37499.8,  31687.8,  49095.3,  7.327,    -49.802
2019-08-19 15:48:00,  31429.5,   4041.2,   -37499.8,  31688.2,  49095.6,  7.327,    -49.801
2019-08-19 15:49:00,  31429.2,   4041.1,   -37499.8,  31687.9,  49095.4,  7.327,    -49.802
2019-08-19 15:50:00,  31429.4,   4041.1,   -37499.8,  31688.1,  49095.5,  7.327,    -49.801
2019-08-19 15:51:00,  31429.9,   4041.2,   -37499.8,  31688.6,  49095.9,  7.327,    -49.801
2019-08-19 15:52:00,  31429.6,   4041.2,   -37499.8,  31688.3,  49095.7,  7.327,    -49.801
2019-08-19 15:53:00,  31429.6,   4041.2,   -37499.9,  31688.3,  49095.7,  7.327,    -49.801
2019-08-19 15:54:00,  31430.0,   4041.3,   -37499.9,  31688.8,  49096.0,  7.327,    -49.801
2019-08-19 15:55:00,  31429.6,   4041.2,   -37499.9,  31688.3,  49095.7,  7.327,    -49.801
2019-08-19 15:56:00,  31430.1,   4041.4,   -37499.8,  31688.8,  49096.0,  7.327,    -49.801
2019-08-19 15:57:00,  31430.3,   4041.3,   -37499.9,  31689.1,  49096.2,  7.327,    -49.801
2019-08-19 15:58:00,  31429.5,   4040.9,   -37499.8,  31688.2,  49095.6,  7.326,    -49.801
2019-08-19 15:59:00,  31430.7,   4041.3,   -37499.9,  31689.4,  49096.5,  7.327,    -49.800
2019-08-19 16:00:00,  31429.9,   4041.1,   -37499.8,  31688.6,  49095.9,  7.327,    -49.801
2019-08-19 16:01:00,  31430.2,   4041.2,   -37499.8,  31688.9,  49096.1,  7.327,    -49.801
2019-08-19 16:02:00,  31430.8,   4041.6,   -37499.9,  31689.5,  49096.5,  7.327,    -49.800
2019-08-19 16:03:00,  31430.4,   4041.5,   -37499.9,  31689.2,  49096.3,  7.327,    -49.801
2019-08-19 16:04:00,  31430.7,   4041.3,   -37499.9,  31689.5,  49096.5,  7.327,    -49.800
2019-08-19 16:05:00,  31431.0,   4041.2,   -37499.9,  31689.8,  49096.7,  7.326,    -49.800
2019-08-19 16:06:00,  31431.2,   4041.0,   -37499.9,  31689.9,  49096.8,  7.326,    -49.800
2019-08-19 16:07:00,  31431.2,   4040.8,   -37499.8,  31689.9,  49096.7,  7.326,    -49.800
2019-08-19 16:08:00,  31431.4,   4040.7,   -37499.8,  31690.0,  49096.8,  7.326,    -49.800
2019-08-19 16:09:00,  31431.6,   4040.6,   -37499.9,  31690.3,  49097.0,  7.325,    -49.800
2019-08-19 16:10:00,  31431.8,   4040.5,   -37499.9,  31690.4,  49097.1,  7.325,    -49.799
2019-08-19 16:11:00,  31431.8,   4040.3,   -37499.8,  31690.4,  49097.0,  7.325,    -49.799
2019-08-19 16:12:00,  31431.8,   4040.3,   -37499.8,  31690.4,  49097.0,  7.325,    -49.799
2019-08-19 16:13:00,  31432.1,   4040.3,   -37499.8,  31690.7,  49097.2,  7.325,    -49.799
2019-08-19 16:14:00,  31432.2,   4040.3,   -37499.8,  31690.8,  49097.3,  7.325,    -49.799
2019-08-19 16:15:00,  31432.1,   4040.2,   -37499.7,  31690.7,  49097.2,  7.324,    -49.799
2019-08-19 16:16:00,  31432.1,   4040.2,   -37499.7,  31690.7,  49097.1,  7.324,    -49.799
2019-08-19 16:17:00,  31432.4,   4040.2,   -37499.8,  31691.0,  49097.4,  7.324,    -49.799
2019-08-19 16:18:00,  31432.4,   4040.1,   -37499.8,  31690.9,  49097.4,  7.324,    -49.799
2019-08-19 16:19:00,  31432.6,   4040.1,   -37499.8,  31691.1,  49097.5,  7.324,    -49.799
2019-08-19 16:20:00,  31432.5,   4040.0,   -37499.8,  31691.0,  49097.4,  7.324,    -49.799
2019-08-19 16:21:00,  31432.7,   4040.0,   -37499.8,  31691.3,  49097.6,  7.324,    -49.799
2019-08-19 16:22:00,  31432.8,   4040.1,   -37499.8,  31691.4,  49097.7,  7.324,    -49.799
2019-08-19 16:23:00,  31432.9,   4040.1,   -37499.8,  31691.5,  49097.7,  7.324,    -49.798
2019-08-19 16:24:00,  31433.0,   4040.2,   -37499.8,  31691.6,  49097.8,  7.324,    -49.798
2019-08-19 16:25:00,  31432.9,   4040.3,   -37499.7,  31691.5,  49097.7,  7.324,    -49.798
2019-08-19 16:26:00,  31433.0,   4040.4,   -37499.8,  31691.7,  49097.8,  7.325,    -49.798
2019-08-19 16:27:00,  31433.0,   4040.5,   -37499.8,  31691.6,  49097.8,  7.325,    -49.798
2019-08-19 16:28:00,  31432.9,   4040.4,   -37499.8,  31691.6,  49097.8,  7.325,    -49.798
2019-08-19 16:29:00,  31432.6,   4040.5,   -37499.8,  31691.3,  49097.6,  7.325,    -49.799
2019-08-19 16:30:00,  31432.4,   4040.6,   -37499.8,  31691.1,  49097.4,  7.325,    -49.799
2019-08-19 16:31:00,  31432.3,   4040.7,   -37499.8,  31690.9,  49097.3,  7.325,    -49.799
2019-08-19 16:32:00,  31432.2,   4040.7,   -37499.7,  31690.8,  49097.2,  7.325,    -49.799
2019-08-19 16:33:00,  31432.1,   4040.7,   -37499.7,  31690.8,  49097.2,  7.325,    -49.799
2019-08-19 16:34:00,  31432.1,   4040.7,   -37499.7,  31690.7,  49097.1,  7.325,    -49.799
2019-08-19 16:35:00,  31432.1,   4040.8,   -37499.7,  31690.7,  49097.1,  7.326,    -49.799
2019-08-19 16:36:00,  31432.1,   4040.8,   -37499.7,  31690.8,  49097.2,  7.326,    -49.799
2019-08-19 16:37:00,  31432.2,   4040.9,   -37499.7,  31690.8,  49097.2,  7.326,    -49.799
2019-08-19 16:38:00,  31432.1,   4040.9,   -37499.7,  31690.8,  49097.2,  7.326,    -49.799
2019-08-19 16:39:00,  31432.1,   4041.0,   -37499.7,  31690.8,  49097.2,  7.326,    -49.799
2019-08-19 16:40:00,  31432.2,   4041.1,   -37499.7,  31690.9,  49097.2,  7.326,    -49.799
2019-08-19 16:41:00,  31432.3,   4041.1,   -37499.7,  31691.0,  49097.3,  7.326,    -49.799
2019-08-19 16:42:00,  31432.4,   4041.2,   -37499.6,  31691.1,  49097.3,  7.326,    -49.799
2019-08-19 16:43:00,  31432.4,   4041.4,   -37499.6,  31691.1,  49097.3,  7.327,    -49.799
2019-08-19 16:44:00,  31432.5,   4041.8,   -37499.6,  31691.3,  49097.4,  7.327,    -49.799
2019-08-19 16:45:00,  31432.7,   4041.9,   -37499.6,  31691.5,  49097.6,  7.327,    -49.798
2019-08-19 16:46:00,  31432.4,   4041.7,   -37499.6,  31691.1,  49097.3,  7.327,    -49.799
2019-08-19 16:47:00,  31432.4,   4041.8,   -37499.6,  31691.2,  49097.4,  7.327,    -49.799
2019-08-19 16:48:00,  31432.5,   4041.8,   -37499.6,  31691.3,  49097.5,  7.327,    -49.799
2019-08-19 16:49:00,  31432.7,   4041.8,   -37499.6,  31691.5,  49097.5,  7.327,    -49.798
2019-08-19 16:50:00,  31432.6,   4041.7,   -37499.6,  31691.4,  49097.5,  7.327,    -49.798
2019-08-19 16:51:00,  31432.8,   4041.7,   -37499.6,  31691.5,  49097.6,  7.327,    -49.798
2019-08-19 16:52:00,  31433.0,   4041.7,   -37499.6,  31691.8,  49097.7,  7.327,    -49.798
2019-08-19 16:53:00,  31433.3,   4041.7,   -37499.6,  31692.0,  49097.9,  7.327,    -49.798
2019-08-19 16:54:00,  31433.3,   4041.5,   -37499.6,  31692.1,  49098.0,  7.327,    -49.798
2019-08-19 16:55:00,  31433.4,   4041.6,   -37499.6,  31692.2,  49098.0,  7.327,    -49.798
2019-08-19 16:56:00,  31433.4,   4041.5,   -37499.5,  31692.1,  49097.9,  7.327,    -49.798
2019-08-19 16:57:00,  31433.4,   4041.6,   -37499.5,  31692.1,  49097.9,  7.327,    -49.798
2019-08-19 16:58:00,  31433.4,   4041.5,   -37499.5,  31692.2,  49098.0,  7.327,    -49.798
2019-08-19 16:59:00,  31433.4,   4041.5,   -37499.5,  31692.2,  49098.0,  7.327,    -49.798
2019-08-19 17:00:00,  31433.4,   4041.5,   -37499.5,  31692.2,  49097.9,  7.326,    -49.798
2019-08-19 17:01:00,  31433.3,   4041.5,   -37499.4,  31692.1,  49097.8,  7.327,    -49.798
2019-08-19 17:02:00,  31433.3,   4041.6,   -37499.4,  31692.0,  49097.8,  7.327,    -49.798
2019-08-19 17:03:00,  31433.4,   4041.6,   -37499.4,  31692.1,  49097.8,  7.327,    -49.798
2019-08-19 17:04:00,  31433.7,   4041.7,   -37499.4,  31692.4,  49098.0,  7.327,    -49.797
2019-08-19 17:05:00,  31433.7,   4041.8,   -37499.4,  31692.5,  49098.1,  7.327,    -49.797
2019-08-19 17:06:00,  31433.5,   4041.8,   -37499.5,  31692.3,  49098.0,  7.327,    -49.797
2019-08-19 17:07:00,  31433.3,   4041.9,   -37499.5,  31692.1,  49097.9,  7.327,    -49.798
2019-08-19 17:08:00,  31433.1,   4041.9,   -37499.5,  31691.9,  49097.8,  7.327,    -49.798
2019-08-19 17:09:00,  31433.0,   4041.8,   -37499.4,  31691.8,  49097.6,  7.327,    -49.798
2019-08-19 17:10:00,  31432.9,   4041.8,   -37499.4,  31691.7,  49097.5,  7.327,    -49.798
2019-08-19 17:11:00,  31432.6,   4041.7,   -37499.3,  31691.3,  49097.2,  7.327,    -49.798
2019-08-19 17:12:00,  31432.4,   4041.7,   -37499.2,  31691.2,  49097.1,  7.327,    -49.798
2019-08-19 17:13:00,  31432.4,   4041.8,   -37499.3,  31691.2,  49097.1,  7.327,    -49.798
2019-08-19 17:14:00,  31432.4,   4041.9,   -37499.3,  31691.2,  49097.1,  7.328,    -49.798
2019-08-19 17:15:00,  31432.1,   4041.9,   -37499.3,  31690.9,  49096.9,  7.327,    -49.799
2019-08-19 17:16:00,  31432.2,   4042.0,   -37499.3,  31691.0,  49097.1,  7.328,    -49.799
2019-08-19 17:17:00,  31432.1,   4041.9,   -37499.3,  31690.9,  49096.9,  7.328,    -49.799
2019-08-19 17:18:00,  31432.0,   4041.9,   -37499.3,  31690.8,  49096.9,  7.328,    -49.799
2019-08-19 17:19:00,  31432.2,   4042.2,   -37499.3,  31691.0,  49097.0,  7.328,    -49.798
2019-08-19 17:20:00,  31432.3,   4042.3,   -37499.4,  31691.2,  49097.2,  7.328,    -49.798
2019-08-19 17:21:00,  31432.1,   4042.2,   -37499.3,  31691.0,  49097.0,  7.328,    -49.799
2019-08-19 17:22:00,  31432.2,   4042.3,   -37499.4,  31691.0,  49097.1,  7.328,    -49.799
2019-08-19 17:23:00,  31432.1,   4042.2,   -37499.4,  31690.9,  49097.0,  7.328,    -49.799
2019-08-19 17:24:00,  31432.2,   4042.1,   -37499.4,  31691.0,  49097.1,  7.328,    -49.799
2019-08-19 17:25:00,  31432.0,   4042.0,   -37499.3,  31690.8,  49096.9,  7.328,    -49.799
2019-08-19 17:26:00,  31432.0,   4042.0,   -37499.3,  31690.9,  49097.0,  7.328,    -49.799
2019-08-19 17:27:00,  31431.8,   4042.1,   -37499.4,  31690.7,  49096.9,  7.328,    -49.799
2019-08-19 17:28:00,  31431.8,   4042.1,   -37499.3,  31690.6,  49096.8,  7.328,    -49.799
2019-08-19 17:29:00,  31431.8,   4042.1,   -37499.4,  31690.6,  49096.8,  7.328,    -49.799
2019-08-19 17:30:00,  31431.7,   4042.1,   -37499.3,  31690.6,  49096.8,  7.328,    -49.799
2019-08-19 17:31:00,  31431.7,   4042.2,   -37499.3,  31690.6,  49096.8,  7.328,    -49.799
2019-08-19 17:32:00,  31431.7,   4042.1,   -37499.3,  31690.6,  49096.8,  7.328,    -49.799
2019-08-19 17:33:00,  31431.8,   4042.2,   -37499.4,  31690.6,  49096.8,  7.328,    -49.799
2019-08-19 17:34:00,  31431.8,   4042.2,   -37499.3,  31690.6,  49096.8,  7.328,    -49.799
2019-08-19 17:35:00,  31431.9,   4042.3,   -37499.4,  31690.7,  49096.9,  7.328,    -49.799
2019-08-19 17:36:00,  31431.9,   4042.4,   -37499.4,  31690.8,  49096.9,  7.328,    -49.799
2019-08-19 17:37:00,  31431.8,   4042.5,   -37499.4,  31690.7,  49096.9,  7.329,    -49.799
2019-08-19 17:38:00,  31431.9,   4042.4,   -37499.4,  31690.8,  49096.9,  7.329,    -49.799
2019-08-19 17:39:00,  31432.0,   4042.4,   -37499.4,  31690.8,  49097.0,  7.328,    -49.799
2019-08-19 17:40:00,  31431.9,   4042.3,   -37499.4,  31690.7,  49096.9,  7.328,    -49.799
2019-08-19 17:41:00,  31431.9,   4042.3,   -37499.3,  31690.8,  49096.9,  7.328,    -49.799
2019-08-19 17:42:00,  31432.0,   4042.4,   -37499.4,  31690.9,  49097.0,  7.329,    -49.799
2019-08-19 17:43:00,  31432.0,   4042.4,   -37499.3,  31690.9,  49097.0,  7.328,    -49.799
2019-08-19 17:44:00,  31432.1,   4042.5,   -37499.4,  31691.0,  49097.1,  7.329,    -49.799
2019-08-19 17:45:00,  31432.0,   4042.4,   -37499.4,  31690.8,  49097.0,  7.329,    -49.799
2019-08-19 17:46:00,  31432.1,   4042.5,   -37499.5,  31691.0,  49097.2,  7.329,    -49.799
2019-08-19 17:47:00,  31432.0,   4042.6,   -37499.5,  31690.9,  49097.1,  7.329,    -49.799
2019-08-19 17:48:00,  31432.4,   4042.9,   -37499.5,  31691.3,  49097.3,  7.329,    -49.798
2019-08-19 17:49:00,  31432.5,   4042.8,   -37499.6,  31691.4,  49097.5,  7.329,    -49.798
