Observatory: Charters Towers     
yyyy-MM-dd HH:mm:ss,  X (nT),    Y (nT),   Z (nT),     H (nT),  F (nT),  D (Degrees), I (Degrees) 
2019-09-01 22:00:00,  31420.0,   4033.2,   -37506.9,  31677.8,  49094.3,  7.315,    -49.816
2019-09-01 22:01:00,  31419.9,   4033.6,   -37506.9,  31677.7,  49094.3,  7.316,    -49.816
2019-09-01 22:02:00,  31419.6,   4033.9,   -37506.9,  31677.5,  49094.1,  7.316,    -49.816
2019-09-01 22:03:00,  31419.1,   4033.7,   -37506.9,  31677.0,  49093.8,  7.316,    -49.817
2019-09-01 22:04:00,  31418.4,   4033.2,   -37506.6,  31676.2,  49093.1,  7.315,    -49.817
2019-09-01 22:05:00,  31418.9,   4033.4,   -37506.5,  31676.7,  49093.3,  7.315,    -49.817
2019-09-01 22:06:00,  31419.8,   4033.4,   -37506.5,  31677.6,  49093.9,  7.315,    -49.816
2019-09-01 22:07:00,  31420.6,   4032.9,   -37506.5,  31678.4,  49094.4,  7.314,    -49.815
2019-09-01 22:08:00,  31420.5,   4032.6,   -37506.4,  31678.2,  49094.2,  7.314,    -49.815
2019-09-01 22:09:00,  31420.8,   4032.2,   -37506.3,  31678.5,  49094.3,  7.313,    -49.815
2019-09-01 22:10:00,  31421.7,   4032.6,   -37506.3,  31679.4,  49094.9,  7.313,    -49.814
2019-09-01 22:11:00,  31422.0,   4032.6,   -37506.2,  31679.7,  49095.0,  7.313,    -49.814
2019-09-01 22:12:00,  31422.0,   4032.4,   -37506.2,  31679.7,  49095.0,  7.313,    -49.814
2019-09-01 22:13:00,  31421.8,   4031.7,   -37506.1,  31679.4,  49094.7,  7.312,    -49.814
2019-09-01 22:14:00,  31421.6,   4031.6,   -37506.0,  31679.2,  49094.5,  7.311,    -49.814
2019-09-01 22:15:00,  31422.2,   4031.4,   -37505.9,  31679.7,  49094.8,  7.311,    -49.814
2019-09-01 22:16:00,  31423.1,   4031.0,   -37505.9,  31680.6,  49095.3,  7.310,    -49.813
2019-09-01 22:17:00,  31423.6,   4031.4,   -37505.9,  31681.1,  49095.7,  7.311,    -49.812
2019-09-01 22:18:00,  31423.9,   4032.1,   -37505.9,  31681.6,  49096.0,  7.312,    -49.812
2019-09-01 22:19:00,  31424.5,   4031.0,   -37506.0,  31682.0,  49096.3,  7.310,    -49.812
2019-09-01 22:20:00,  31424.0,   4029.1,   -37505.8,  31681.2,  49095.6,  7.306,    -49.812
2019-09-01 22:21:00,  31423.6,   4027.6,   -37505.5,  31680.7,  49095.1,  7.304,    -49.812
2019-09-01 22:22:00,  31423.7,   4027.8,   -37505.3,  31680.8,  49095.0,  7.304,    -49.812
2019-09-01 22:23:00,  31423.2,   4029.0,   -37505.3,  31680.5,  49094.8,  7.307,    -49.812
2019-09-01 22:24:00,  31423.1,   4030.0,   -37505.3,  31680.4,  49094.8,  7.308,    -49.812
2019-09-01 22:25:00,  31423.4,   4029.0,   -37505.3,  31680.6,  49094.9,  7.306,    -49.812
2019-09-01 22:26:00,  31423.9,   4029.4,   -37505.2,  31681.1,  49095.2,  7.307,    -49.812
2019-09-01 22:27:00,  31423.9,   4029.7,   -37505.2,  31681.2,  49095.2,  7.308,    -49.812
2019-09-01 22:28:00,  31424.6,   4029.7,   -37505.3,  31681.9,  49095.8,  7.307,    -49.811
2019-09-01 22:29:00,  31424.7,   4029.2,   -37505.4,  31682.0,  49095.8,  7.307,    -49.811
2019-09-01 22:30:00,  31424.6,   4029.3,   -37505.2,  31681.9,  49095.7,  7.307,    -49.811
2019-09-01 22:31:00,  31425.0,   4029.5,   -37505.2,  31682.2,  49095.8,  7.307,    -49.811
2019-09-01 22:32:00,  31425.0,   4031.0,   -37505.2,  31682.5,  49096.1,  7.310,    -49.811
2019-09-01 22:33:00,  31425.6,   4031.8,   -37505.4,  31683.1,  49096.6,  7.311,    -49.810
2019-09-01 22:34:00,  31423.6,   4030.7,   -37505.4,  31681.1,  49095.3,  7.309,    -49.812
2019-09-01 22:35:00,  31424.0,   4028.0,   -37505.1,  31681.1,  49095.1,  7.304,    -49.812
2019-09-01 22:36:00,  31423.8,   4027.7,   -37504.9,  31680.9,  49094.8,  7.304,    -49.812
2019-09-01 22:37:00,  31423.2,   4029.1,   -37504.8,  31680.5,  49094.5,  7.307,    -49.812
2019-09-01 22:38:00,  31423.1,   4030.0,   -37504.9,  31680.4,  49094.5,  7.308,    -49.812
2019-09-01 22:39:00,  31423.2,   4029.8,   -37505.0,  31680.5,  49094.6,  7.308,    -49.812
2019-09-01 22:40:00,  31422.8,   4029.5,   -37505.0,  31680.1,  49094.4,  7.307,    -49.813
2019-09-01 22:41:00,  31422.8,   4029.4,   -37505.0,  31680.1,  49094.3,  7.307,    -49.813
2019-09-01 22:42:00,  31423.1,   4029.5,   -37505.1,  31680.4,  49094.6,  7.307,    -49.812
2019-09-01 22:43:00,  31423.6,   4029.5,   -37505.2,  31680.9,  49095.0,  7.307,    -49.812
2019-09-01 22:44:00,  31423.6,   4029.3,   -37505.3,  31680.9,  49095.0,  7.307,    -49.812
2019-09-01 22:45:00,  31423.8,   4028.8,   -37505.4,  31681.0,  49095.2,  7.306,    -49.812
2019-09-01 22:46:00,  31424.0,   4028.7,   -37505.4,  31681.2,  49095.3,  7.306,    -49.812
2019-09-01 22:47:00,  31424.1,   4028.5,   -37505.4,  31681.2,  49095.4,  7.305,    -49.812
2019-09-01 22:48:00,  31423.9,   4028.5,   -37505.5,  31681.1,  49095.4,  7.305,    -49.812
2019-09-01 22:49:00,  31424.5,   4028.2,   -37505.5,  31681.7,  49095.8,  7.305,    -49.812
2019-09-01 22:50:00,  31424.6,   4028.0,   -37505.6,  31681.7,  49095.8,  7.304,    -49.812
2019-09-01 22:51:00,  31424.1,   4027.3,   -37505.5,  31681.1,  49095.3,  7.303,    -49.812
2019-09-01 22:52:00,  31424.0,   4026.2,   -37505.3,  31680.8,  49095.1,  7.301,    -49.812
2019-09-01 22:53:00,  31423.0,   4026.0,   -37505.2,  31679.8,  49094.3,  7.301,    -49.813
2019-09-01 22:54:00,  31421.8,   4025.8,   -37505.0,  31678.6,  49093.4,  7.301,    -49.814
2019-09-01 22:55:00,  31422.4,   4026.2,   -37504.9,  31679.3,  49093.7,  7.302,    -49.813
2019-09-01 22:56:00,  31421.6,   4026.6,   -37504.9,  31678.5,  49093.2,  7.302,    -49.814
2019-09-01 22:57:00,  31421.0,   4025.2,   -37504.7,  31677.8,  49092.6,  7.300,    -49.814
2019-09-01 22:58:00,  31420.9,   4024.5,   -37504.5,  31677.6,  49092.3,  7.299,    -49.814
2019-09-01 22:59:00,  31421.3,   4024.8,   -37504.3,  31678.1,  49092.5,  7.299,    -49.814
2019-09-01 23:00:00,  31421.2,   4024.0,   -37504.3,  31677.9,  49092.3,  7.298,    -49.814
2019-09-01 23:01:00,  31421.3,   4023.4,   -37504.1,  31677.8,  49092.2,  7.297,    -49.814
2019-09-01 23:02:00,  31421.7,   4023.7,   -37504.0,  31678.3,  49092.4,  7.297,    -49.813
2019-09-01 23:03:00,  31421.9,   4023.8,   -37504.0,  31678.5,  49092.5,  7.297,    -49.813
2019-09-01 23:04:00,  31422.4,   4024.4,   -37504.0,  31679.1,  49092.9,  7.298,    -49.813
2019-09-01 23:05:00,  31423.2,   4024.9,   -37504.1,  31679.9,  49093.5,  7.299,    -49.812
2019-09-01 23:06:00,  31423.5,   4025.3,   -37504.2,  31680.3,  49093.8,  7.300,    -49.812
2019-09-01 23:07:00,  31423.7,   4025.7,   -37504.2,  31680.5,  49094.0,  7.300,    -49.812
2019-09-01 23:08:00,  31424.0,   4026.3,   -37504.3,  31680.9,  49094.4,  7.301,    -49.811
2019-09-01 23:09:00,  31424.1,   4026.8,   -37504.4,  31681.0,  49094.5,  7.302,    -49.811
2019-09-01 23:10:00,  31423.7,   4027.0,   -37504.6,  31680.7,  49094.4,  7.303,    -49.812
2019-09-01 23:11:00,  31423.4,   4026.9,   -37504.6,  31680.4,  49094.2,  7.303,    -49.812
2019-09-01 23:12:00,  31423.9,   4026.9,   -37504.6,  31680.9,  49094.5,  7.302,    -49.812
2019-09-01 23:13:00,  31423.4,   4026.6,   -37504.6,  31680.3,  49094.1,  7.302,    -49.812
2019-09-01 23:14:00,  31422.5,   4026.6,   -37504.4,  31679.4,  49093.5,  7.302,    -49.813
2019-09-01 23:15:00,  31421.9,   4026.6,   -37504.4,  31678.8,  49093.1,  7.302,    -49.813
2019-09-01 23:16:00,  31421.4,   4026.7,   -37504.4,  31678.3,  49092.7,  7.303,    -49.814
2019-09-01 23:17:00,  31421.1,   4026.5,   -37504.3,  31678.1,  49092.5,  7.302,    -49.814
2019-09-01 23:18:00,  31420.9,   4026.1,   -37504.2,  31677.8,  49092.3,  7.302,    -49.814
2019-09-01 23:19:00,  31420.6,   4025.6,   -37504.2,  31677.5,  49092.0,  7.301,    -49.814
2019-09-01 23:20:00,  31420.5,   4025.7,   -37504.1,  31677.4,  49091.9,  7.301,    -49.814
2019-09-01 23:21:00,  31420.2,   4025.5,   -37504.0,  31677.0,  49091.6,  7.301,    -49.815
2019-09-01 23:22:00,  31419.7,   4025.6,   -37504.0,  31676.5,  49091.2,  7.301,    -49.815
2019-09-01 23:23:00,  31418.6,   4025.6,   -37503.8,  31675.5,  49090.5,  7.301,    -49.816
2019-09-01 23:24:00,  31417.7,   4025.2,   -37503.8,  31674.5,  49089.8,  7.301,    -49.817
2019-09-01 23:25:00,  31417.1,   4025.4,   -37503.7,  31673.9,  49089.3,  7.301,    -49.817
2019-09-01 23:26:00,  31416.5,   4026.3,   -37503.8,  31673.4,  49089.1,  7.303,    -49.818
2019-09-01 23:27:00,  31415.7,   4027.0,   -37503.8,  31672.8,  49088.7,  7.305,    -49.818
2019-09-01 23:28:00,  31414.8,   4027.3,   -37503.8,  31671.9,  49088.2,  7.305,    -49.819
2019-09-01 23:29:00,  31413.1,   4027.1,   -37503.8,  31670.2,  49087.0,  7.305,    -49.820
2019-09-01 23:30:00,  31411.6,   4027.2,   -37503.6,  31668.7,  49086.0,  7.306,    -49.822
2019-09-01 23:31:00,  31410.4,   4027.1,   -37503.5,  31667.5,  49085.0,  7.306,    -49.823
2019-09-01 23:32:00,  31409.3,   4026.8,   -37503.4,  31666.3,  49084.2,  7.306,    -49.824
2019-09-01 23:33:00,  31408.1,   4026.5,   -37503.2,  31665.1,  49083.3,  7.305,    -49.825
2019-09-01 23:34:00,  31406.7,   4026.9,   -37503.1,  31663.8,  49082.3,  7.307,    -49.826
2019-09-01 23:35:00,  31405.8,   4027.2,   -37503.0,  31663.0,  49081.8,  7.307,    -49.826
2019-09-01 23:36:00,  31404.7,   4027.3,   -37503.0,  31661.9,  49081.1,  7.308,    -49.827
2019-09-01 23:37:00,  31402.8,   4027.2,   -37502.9,  31660.0,  49079.7,  7.308,    -49.829
2019-09-01 23:38:00,  31401.4,   4027.8,   -37502.8,  31658.6,  49078.8,  7.309,    -49.830
2019-09-01 23:39:00,  31399.2,   4027.9,   -37502.7,  31656.5,  49077.4,  7.310,    -49.832
2019-09-01 23:40:00,  31397.3,   4027.9,   -37502.5,  31654.6,  49076.0,  7.310,    -49.833
2019-09-01 23:41:00,  31396.2,   4028.4,   -37502.4,  31653.6,  49075.3,  7.312,    -49.834
2019-09-01 23:42:00,  31394.0,   4029.1,   -37502.3,  31651.5,  49073.8,  7.313,    -49.836
2019-09-01 23:43:00,  31392.9,   4028.8,   -37502.2,  31650.4,  49073.1,  7.313,    -49.837
2019-09-01 23:44:00,  31391.0,   4029.2,   -37502.1,  31648.5,  49071.7,  7.314,    -49.839
2019-09-01 23:45:00,  31390.0,   4029.5,   -37502.0,  31647.5,  49071.0,  7.315,    -49.839
2019-09-01 23:46:00,  31388.7,   4029.2,   -37501.9,  31646.3,  49070.1,  7.315,    -49.840
2019-09-01 23:47:00,  31387.0,   4029.7,   -37501.8,  31644.6,  49069.0,  7.316,    -49.842
2019-09-01 23:48:00,  31385.8,   4029.7,   -37501.7,  31643.4,  49068.1,  7.316,    -49.843
2019-09-01 23:49:00,  31385.0,   4029.8,   -37501.6,  31642.6,  49067.6,  7.317,    -49.843
2019-09-01 23:50:00,  31384.0,   4029.9,   -37501.5,  31641.7,  49066.9,  7.317,    -49.844
2019-09-01 23:51:00,  31383.4,   4029.9,   -37501.5,  31641.1,  49066.5,  7.317,    -49.845
2019-09-01 23:52:00,  31382.4,   4030.2,   -37501.5,  31640.1,  49065.8,  7.318,    -49.846
2019-09-01 23:53:00,  31381.5,   4030.4,   -37501.5,  31639.3,  49065.3,  7.318,    -49.846
2019-09-01 23:54:00,  31380.0,   4030.9,   -37501.5,  31637.9,  49064.4,  7.320,    -49.848
2019-09-01 23:55:00,  31379.1,   4030.0,   -37501.4,  31636.9,  49063.7,  7.318,    -49.848
2019-09-01 23:56:00,  31379.0,   4029.5,   -37501.3,  31636.7,  49063.5,  7.318,    -49.848
2019-09-01 23:57:00,  31377.9,   4029.4,   -37501.2,  31635.6,  49062.7,  7.318,    -49.849
2019-09-01 23:58:00,  31376.2,   4029.8,   -37501.1,  31634.0,  49061.6,  7.319,    -49.851
2019-09-01 23:59:00,  31376.3,   4029.1,   -37501.0,  31633.9,  49061.5,  7.317,    -49.851
2019-09-02 00:00:00,  31374.9,   4029.3,   -37501.0,  31632.6,  49060.7,  7.318,    -49.852
2019-09-02 00:01:00,  31373.9,   4029.4,   -37500.9,  31631.6,  49059.9,  7.319,    -49.853
2019-09-02 00:02:00,  31374.4,   4028.5,   -37500.9,  31632.0,  49060.1,  7.317,    -49.852
2019-09-02 00:03:00,  31374.1,   4028.4,   -37500.7,  31631.7,  49059.8,  7.317,    -49.853
2019-09-02 00:04:00,  31373.2,   4028.5,   -37500.6,  31630.8,  49059.2,  7.317,    -49.853
2019-09-02 00:05:00,  31372.8,   4028.8,   -37500.6,  31630.4,  49058.9,  7.318,    -49.854
2019-09-02 00:06:00,  31372.1,   4028.6,   -37500.6,  31629.7,  49058.4,  7.318,    -49.854
2019-09-02 00:07:00,  31372.1,   4028.3,   -37500.5,  31629.7,  49058.4,  7.317,    -49.854
2019-09-02 00:08:00,  31372.7,   4027.9,   -37500.5,  31630.2,  49058.7,  7.316,    -49.854
2019-09-02 00:09:00,  31372.0,   4027.8,   -37500.5,  31629.5,  49058.2,  7.316,    -49.854
2019-09-02 00:10:00,  31371.9,   4027.4,   -37500.4,  31629.4,  49058.1,  7.315,    -49.854
2019-09-02 00:11:00,  31372.2,   4027.3,   -37500.4,  31629.6,  49058.2,  7.315,    -49.854
2019-09-02 00:12:00,  31371.4,   4027.8,   -37500.3,  31628.9,  49057.8,  7.316,    -49.855
2019-09-02 00:13:00,  31370.7,   4028.1,   -37500.4,  31628.2,  49057.3,  7.317,    -49.855
2019-09-02 00:14:00,  31370.5,   4028.2,   -37500.4,  31628.1,  49057.3,  7.317,    -49.855
2019-09-02 00:15:00,  31370.9,   4027.3,   -37500.3,  31628.4,  49057.4,  7.315,    -49.855
2019-09-02 00:16:00,  31370.7,   4026.7,   -37500.2,  31628.0,  49057.1,  7.314,    -49.855
2019-09-02 00:17:00,  31370.9,   4026.2,   -37500.0,  31628.2,  49057.1,  7.313,    -49.855
2019-09-02 00:18:00,  31370.8,   4026.0,   -37500.0,  31628.1,  49056.9,  7.313,    -49.855
2019-09-02 00:19:00,  31370.6,   4026.1,   -37499.9,  31627.9,  49056.8,  7.313,    -49.855
2019-09-02 00:20:00,  31370.4,   4026.4,   -37499.9,  31627.8,  49056.7,  7.314,    -49.855
2019-09-02 00:21:00,  31370.1,   4026.6,   -37499.9,  31627.5,  49056.5,  7.314,    -49.856
2019-09-02 00:22:00,  31370.6,   4026.8,   -37499.8,  31627.9,  49056.7,  7.315,    -49.855
2019-09-02 00:23:00,  31370.6,   4027.0,   -37499.8,  31628.1,  49056.8,  7.315,    -49.855
2019-09-02 00:24:00,  31369.9,   4027.5,   -37499.7,  31627.4,  49056.3,  7.316,    -49.856
2019-09-02 00:25:00,  31369.9,   4027.9,   -37499.7,  31627.4,  49056.3,  7.317,    -49.856
2019-09-02 00:26:00,  31369.6,   4028.1,   -37499.6,  31627.2,  49056.1,  7.317,    -49.856
2019-09-02 00:27:00,  31369.3,   4028.0,   -37499.5,  31626.8,  49055.8,  7.317,    -49.856
2019-09-02 00:28:00,  31369.4,   4027.7,   -37499.5,  31626.9,  49055.8,  7.316,    -49.856
2019-09-02 00:29:00,  31368.7,   4028.1,   -37499.3,  31626.3,  49055.3,  7.317,    -49.856
2019-09-02 00:30:00,  31367.9,   4028.8,   -37499.3,  31625.6,  49054.8,  7.319,    -49.857
2019-09-02 00:31:00,  31368.2,   4029.2,   -37499.3,  31625.9,  49055.0,  7.320,    -49.857
2019-09-02 00:32:00,  31368.6,   4029.2,   -37499.3,  31626.3,  49055.3,  7.319,    -49.856
2019-09-02 00:33:00,  31369.0,   4029.2,   -37499.2,  31626.7,  49055.5,  7.319,    -49.856
2019-09-02 00:34:00,  31368.4,   4029.2,   -37499.2,  31626.1,  49055.1,  7.319,    -49.856
2019-09-02 00:35:00,  31368.2,   4029.6,   -37499.1,  31625.9,  49054.9,  7.320,    -49.856
2019-09-02 00:36:00,  31367.8,   4029.9,   -37499.0,  31625.6,  49054.6,  7.321,    -49.857
2019-09-02 00:37:00,  31367.6,   4029.8,   -37499.0,  31625.4,  49054.4,  7.321,    -49.857
2019-09-02 00:38:00,  31367.4,   4030.1,   -37498.9,  31625.3,  49054.3,  7.321,    -49.857
2019-09-02 00:39:00,  31367.7,   4030.2,   -37498.9,  31625.5,  49054.5,  7.321,    -49.857
2019-09-02 00:40:00,  31368.0,   4030.4,   -37499.0,  31625.8,  49054.7,  7.322,    -49.856
2019-09-02 00:41:00,  31368.1,   4030.4,   -37499.0,  31626.0,  49054.8,  7.322,    -49.856
2019-09-02 00:42:00,  31368.5,   4029.9,   -37499.0,  31626.3,  49055.0,  7.321,    -49.856
2019-09-02 00:43:00,  31368.6,   4029.6,   -37499.0,  31626.4,  49055.0,  7.320,    -49.856
2019-09-02 00:44:00,  31368.3,   4030.0,   -37498.9,  31626.1,  49054.9,  7.321,    -49.856
2019-09-02 00:45:00,  31369.5,   4030.8,   -37499.0,  31627.4,  49055.8,  7.322,    -49.855
2019-09-02 00:46:00,  31369.1,   4030.8,   -37499.1,  31627.0,  49055.6,  7.322,    -49.855
2019-09-02 00:47:00,  31369.7,   4030.5,   -37499.2,  31627.5,  49056.0,  7.321,    -49.855
2019-09-02 00:48:00,  31370.9,   4029.7,   -37499.2,  31628.6,  49056.7,  7.320,    -49.854
2019-09-02 00:49:00,  31372.8,   4029.2,   -37499.3,  31630.5,  49058.0,  7.318,    -49.853
2019-09-02 00:50:00,  31374.0,   4029.4,   -37499.4,  31631.7,  49058.8,  7.318,    -49.851
2019-09-02 00:51:00,  31375.1,   4029.6,   -37499.5,  31632.8,  49059.7,  7.319,    -49.851
2019-09-02 00:52:00,  31376.2,   4030.0,   -37499.6,  31633.9,  49060.4,  7.319,    -49.850
2019-09-02 00:53:00,  31376.9,   4031.0,   -37499.8,  31634.7,  49061.1,  7.321,    -49.849
2019-09-02 00:54:00,  31378.1,   4031.6,   -37500.1,  31636.0,  49062.1,  7.322,    -49.848
2019-09-02 00:55:00,  31379.4,   4031.5,   -37500.3,  31637.4,  49063.2,  7.321,    -49.847
2019-09-02 00:56:00,  31380.1,   4031.6,   -37500.5,  31638.0,  49063.7,  7.321,    -49.847
2019-09-02 00:57:00,  31381.1,   4031.3,   -37500.7,  31638.9,  49064.5,  7.320,    -49.846
2019-09-02 00:58:00,  31382.2,   4030.9,   -37500.8,  31640.0,  49065.3,  7.319,    -49.845
2019-09-02 00:59:00,  31383.1,   4030.5,   -37500.8,  31640.8,  49065.8,  7.318,    -49.844
2019-09-02 01:00:00,  31383.5,   4030.4,   -37501.0,  31641.3,  49066.2,  7.318,    -49.844
2019-09-02 01:01:00,  31384.1,   4030.6,   -37501.0,  31641.8,  49066.6,  7.318,    -49.844
2019-09-02 01:02:00,  31384.4,   4030.3,   -37501.1,  31642.1,  49066.8,  7.318,    -49.843
2019-09-02 01:03:00,  31384.7,   4030.5,   -37501.1,  31642.4,  49067.0,  7.318,    -49.843
2019-09-02 01:04:00,  31385.9,   4030.2,   -37501.3,  31643.6,  49067.9,  7.317,    -49.842
2019-09-02 01:05:00,  31386.9,   4029.8,   -37501.5,  31644.6,  49068.7,  7.316,    -49.842
2019-09-02 01:06:00,  31388.2,   4029.8,   -37501.6,  31645.8,  49069.6,  7.316,    -49.841
2019-09-02 01:07:00,  31389.5,   4029.7,   -37501.8,  31647.1,  49070.6,  7.316,    -49.840
2019-09-02 01:08:00,  31390.3,   4029.1,   -37501.9,  31647.9,  49071.2,  7.314,    -49.839
2019-09-02 01:09:00,  31391.0,   4028.8,   -37502.0,  31648.5,  49071.7,  7.314,    -49.838
2019-09-02 01:10:00,  31391.5,   4028.8,   -37502.1,  31649.0,  49072.0,  7.313,    -49.838
2019-09-02 01:11:00,  31391.9,   4028.4,   -37502.2,  31649.3,  49072.3,  7.313,    -49.838
2019-09-02 01:12:00,  31392.1,   4028.4,   -37502.2,  31649.5,  49072.5,  7.313,    -49.838
2019-09-02 01:13:00,  31392.7,   4028.5,   -37502.4,  31650.1,  49073.0,  7.313,    -49.837
2019-09-02 01:14:00,  31392.8,   4029.2,   -37502.5,  31650.3,  49073.2,  7.314,    -49.837
2019-09-02 01:15:00,  31393.4,   4029.3,   -37502.6,  31651.0,  49073.7,  7.314,    -49.837
2019-09-02 01:16:00,  31394.0,   4029.5,   -37502.7,  31651.6,  49074.2,  7.314,    -49.836
2019-09-02 01:17:00,  31394.3,   4030.3,   -37502.8,  31651.9,  49074.5,  7.315,    -49.836
2019-09-02 01:18:00,  31394.0,   4030.9,   -37502.9,  31651.7,  49074.5,  7.317,    -49.836
2019-09-02 01:19:00,  31393.6,   4031.3,   -37503.0,  31651.4,  49074.3,  7.317,    -49.837
2019-09-02 01:20:00,  31393.5,   4031.2,   -37503.1,  31651.3,  49074.3,  7.317,    -49.837
2019-09-02 01:21:00,  31394.1,   4030.3,   -37503.2,  31651.8,  49074.7,  7.316,    -49.836
2019-09-02 01:22:00,  31393.8,   4029.0,   -37503.1,  31651.3,  49074.3,  7.313,    -49.837
2019-09-02 01:23:00,  31393.4,   4026.9,   -37503.0,  31650.7,  49073.8,  7.309,    -49.837
2019-09-02 01:24:00,  31394.2,   4028.6,   -37503.0,  31651.6,  49074.4,  7.312,    -49.836
2019-09-02 01:25:00,  31393.8,   4027.9,   -37503.2,  31651.2,  49074.3,  7.311,    -49.837
2019-09-02 01:26:00,  31394.2,   4027.5,   -37503.3,  31651.5,  49074.6,  7.310,    -49.837
2019-09-02 01:27:00,  31396.0,   4027.9,   -37503.4,  31653.3,  49075.8,  7.311,    -49.835
2019-09-02 01:28:00,  31396.9,   4026.2,   -37503.6,  31654.0,  49076.4,  7.307,    -49.835
2019-09-02 01:29:00,  31397.7,   4025.0,   -37503.6,  31654.6,  49076.9,  7.305,    -49.834
2019-09-02 01:30:00,  31397.4,   4024.6,   -37503.7,  31654.3,  49076.7,  7.304,    -49.835
2019-09-02 01:31:00,  31398.1,   4024.3,   -37503.8,  31655.0,  49077.2,  7.304,    -49.834
2019-09-02 01:32:00,  31399.0,   4024.7,   -37503.8,  31655.9,  49077.9,  7.304,    -49.833
2019-09-02 01:33:00,  31399.4,   4023.9,   -37504.0,  31656.2,  49078.1,  7.303,    -49.833
2019-09-02 01:34:00,  31400.8,   4023.2,   -37504.0,  31657.5,  49079.0,  7.301,    -49.832
2019-09-02 01:35:00,  31401.1,   4023.4,   -37504.0,  31657.8,  49079.2,  7.301,    -49.832
2019-09-02 01:36:00,  31398.1,   4024.3,   -37503.9,  31654.9,  49077.3,  7.304,    -49.834
2019-09-02 01:37:00,  31398.9,   4025.3,   -37504.0,  31655.9,  49077.9,  7.305,    -49.833
2019-09-02 01:38:00,  31401.0,   4024.2,   -37504.2,  31657.8,  49079.4,  7.303,    -49.832
2019-09-02 01:39:00,  31401.9,   4023.5,   -37504.2,  31658.7,  49079.9,  7.302,    -49.831
2019-09-02 01:40:00,  31401.2,   4023.0,   -37504.1,  31657.8,  49079.3,  7.301,    -49.832
2019-09-02 01:41:00,  31400.0,   4024.1,   -37504.0,  31656.8,  49078.5,  7.303,    -49.832
2019-09-02 01:42:00,  31400.0,   4025.4,   -37504.0,  31656.9,  49078.6,  7.305,    -49.832
2019-09-02 01:43:00,  31400.7,   4024.9,   -37504.1,  31657.6,  49079.1,  7.304,    -49.832
2019-09-02 01:44:00,  31400.2,   4024.9,   -37504.0,  31657.1,  49078.7,  7.304,    -49.832
2019-09-02 01:45:00,  31399.6,   4025.1,   -37504.0,  31656.5,  49078.3,  7.305,    -49.833
2019-09-02 01:46:00,  31399.3,   4025.4,   -37503.9,  31656.3,  49078.2,  7.305,    -49.833
2019-09-02 01:47:00,  31399.4,   4025.9,   -37504.0,  31656.4,  49078.3,  7.306,    -49.833
2019-09-02 01:48:00,  31398.9,   4026.8,   -37504.0,  31656.1,  49078.1,  7.308,    -49.833
2019-09-02 01:49:00,  31398.7,   4027.4,   -37504.0,  31656.0,  49078.0,  7.309,    -49.833
2019-09-02 01:50:00,  31397.7,   4027.6,   -37504.0,  31655.0,  49077.3,  7.310,    -49.834
2019-09-02 01:51:00,  31397.2,   4027.6,   -37503.9,  31654.5,  49077.0,  7.310,    -49.835
2019-09-02 01:52:00,  31396.3,   4028.1,   -37503.9,  31653.6,  49076.4,  7.311,    -49.835
2019-09-02 01:53:00,  31395.4,   4028.5,   -37503.8,  31652.8,  49075.8,  7.312,    -49.836
2019-09-02 01:54:00,  31395.9,   4028.8,   -37503.8,  31653.3,  49076.2,  7.312,    -49.836
2019-09-02 01:55:00,  31397.4,   4029.2,   -37503.9,  31654.9,  49077.3,  7.313,    -49.834
2019-09-02 01:56:00,  31397.4,   4029.7,   -37504.0,  31654.9,  49077.3,  7.314,    -49.834
2019-09-02 01:57:00,  31397.4,   4030.3,   -37504.0,  31655.0,  49077.4,  7.315,    -49.834
2019-09-02 01:58:00,  31397.2,   4030.5,   -37504.0,  31654.8,  49077.3,  7.315,    -49.834
2019-09-02 01:59:00,  31396.2,   4030.7,   -37504.0,  31653.9,  49076.6,  7.316,    -49.835
2019-09-02 02:00:00,  31396.6,   4030.8,   -37504.0,  31654.3,  49076.9,  7.316,    -49.835
2019-09-02 02:01:00,  31396.4,   4031.6,   -37504.1,  31654.1,  49076.9,  7.317,    -49.835
2019-09-02 02:02:00,  31396.5,   4031.9,   -37504.3,  31654.3,  49077.1,  7.318,    -49.835
2019-09-02 02:03:00,  31396.9,   4031.8,   -37504.4,  31654.7,  49077.5,  7.318,    -49.835
2019-09-02 02:04:00,  31397.6,   4031.9,   -37504.4,  31655.4,  49078.0,  7.318,    -49.834
2019-09-02 02:05:00,  31396.2,   4031.4,   -37504.4,  31654.0,  49077.1,  7.317,    -49.835
2019-09-02 02:06:00,  31395.4,   4029.9,   -37504.4,  31653.0,  49076.4,  7.315,    -49.836
2019-09-02 02:07:00,  31394.6,   4029.2,   -37504.3,  31652.1,  49075.8,  7.313,    -49.837
2019-09-02 02:08:00,  31396.2,   4029.3,   -37504.3,  31653.7,  49076.7,  7.313,    -49.836
2019-09-02 02:09:00,  31395.9,   4030.1,   -37504.2,  31653.5,  49076.6,  7.315,    -49.836
2019-09-02 02:10:00,  31395.4,   4031.5,   -37504.4,  31653.1,  49076.5,  7.317,    -49.836
2019-09-02 02:11:00,  31395.4,   4031.5,   -37504.5,  31653.2,  49076.6,  7.317,    -49.836
2019-09-02 02:12:00,  31396.1,   4030.8,   -37504.5,  31653.8,  49077.0,  7.316,    -49.836
