Observatory: Charters Towers     
yyyy-MM-dd HH:mm:ss,  X (nT),    Y (nT),   Z (nT),     H (nT),  F (nT),  D (Degrees), I (Degrees) 
2019-08-28 10:18:00,  31424.1,   4036.7,   -37502.3,  31682.3,  49093.7,  7.320,    -49.809
2019-08-28 10:19:00,  31424.0,   4036.5,   -37502.3,  31682.1,  49093.6,  7.320,    -49.809
2019-08-28 10:20:00,  31423.9,   4036.4,   -37502.3,  31682.1,  49093.5,  7.320,    -49.809
2019-08-28 10:21:00,  31423.9,   4036.3,   -37502.3,  31682.0,  49093.5,  7.319,    -49.809
2019-08-28 10:22:00,  31423.9,   4036.2,   -37502.2,  31682.1,  49093.5,  7.319,    -49.809
2019-08-28 10:23:00,  31423.9,   4036.1,   -37502.2,  31682.1,  49093.5,  7.319,    -49.809
2019-08-28 10:24:00,  31424.1,   4036.1,   -37502.2,  31682.2,  49093.6,  7.319,    -49.809
2019-08-28 10:25:00,  31424.3,   4036.0,   -37502.2,  31682.4,  49093.7,  7.319,    -49.808
2019-08-28 10:26:00,  31424.4,   4035.9,   -37502.2,  31682.5,  49093.7,  7.319,    -49.808
2019-08-28 10:27:00,  31424.4,   4035.8,   -37502.2,  31682.5,  49093.7,  7.318,    -49.808
2019-08-28 10:28:00,  31424.4,   4035.8,   -37502.2,  31682.5,  49093.7,  7.318,    -49.808
2019-08-28 10:29:00,  31424.5,   4035.8,   -37502.2,  31682.6,  49093.8,  7.318,    -49.808
2019-08-28 10:30:00,  31424.7,   4035.9,   -37502.1,  31682.8,  49093.9,  7.318,    -49.808
2019-08-28 10:31:00,  31424.7,   4035.9,   -37502.1,  31682.8,  49093.8,  7.318,    -49.808
2019-08-28 10:32:00,  31424.8,   4036.0,   -37502.1,  31682.9,  49094.0,  7.319,    -49.808
2019-08-28 10:33:00,  31424.9,   4036.0,   -37502.1,  31683.0,  49094.0,  7.319,    -49.808
2019-08-28 10:34:00,  31425.0,   4036.0,   -37502.1,  31683.1,  49094.1,  7.319,    -49.808
2019-08-28 10:35:00,  31425.0,   4036.0,   -37502.1,  31683.1,  49094.1,  7.319,    -49.808
2019-08-28 10:36:00,  31424.9,   4036.1,   -37502.1,  31683.1,  49094.0,  7.319,    -49.808
2019-08-28 10:37:00,  31424.9,   4036.0,   -37502.1,  31683.0,  49094.0,  7.319,    -49.808
2019-08-28 10:38:00,  31424.9,   4036.0,   -37502.1,  31683.0,  49094.0,  7.319,    -49.808
2019-08-28 10:39:00,  31424.9,   4036.1,   -37502.1,  31683.1,  49094.0,  7.319,    -49.808
2019-08-28 10:40:00,  31425.0,   4036.1,   -37502.1,  31683.1,  49094.0,  7.319,    -49.808
2019-08-28 10:41:00,  31425.0,   4036.2,   -37502.0,  31683.1,  49094.0,  7.319,    -49.808
2019-08-28 10:42:00,  31424.9,   4036.1,   -37502.0,  31683.0,  49094.0,  7.319,    -49.808
2019-08-28 10:43:00,  31424.7,   4036.0,   -37501.9,  31682.9,  49093.8,  7.319,    -49.808
2019-08-28 10:44:00,  31424.6,   4036.1,   -37502.0,  31682.7,  49093.7,  7.319,    -49.808
2019-08-28 10:45:00,  31424.5,   4036.2,   -37501.9,  31682.6,  49093.6,  7.319,    -49.808
2019-08-28 10:46:00,  31424.5,   4036.2,   -37501.9,  31682.6,  49093.6,  7.319,    -49.808
2019-08-28 10:47:00,  31424.4,   4036.2,   -37501.9,  31682.5,  49093.5,  7.319,    -49.808
2019-08-28 10:48:00,  31424.2,   4036.4,   -37501.9,  31682.4,  49093.4,  7.319,    -49.808
2019-08-28 10:49:00,  31424.1,   4036.4,   -37501.8,  31682.3,  49093.3,  7.319,    -49.808
2019-08-28 10:50:00,  31424.2,   4036.4,   -37501.8,  31682.3,  49093.4,  7.319,    -49.808
2019-08-28 10:51:00,  31424.1,   4036.4,   -37501.8,  31682.3,  49093.3,  7.319,    -49.808
2019-08-28 10:52:00,  31424.0,   4036.3,   -37501.8,  31682.2,  49093.2,  7.319,    -49.808
2019-08-28 10:53:00,  31424.0,   4036.4,   -37501.8,  31682.1,  49093.2,  7.319,    -49.808
2019-08-28 10:54:00,  31423.9,   4036.4,   -37501.8,  31682.1,  49093.1,  7.320,    -49.808
2019-08-28 10:55:00,  31423.8,   4036.3,   -37501.7,  31682.0,  49093.0,  7.319,    -49.808
2019-08-28 10:56:00,  31423.8,   4036.3,   -37501.7,  31682.0,  49093.0,  7.319,    -49.808
2019-08-28 10:57:00,  31423.8,   4036.2,   -37501.6,  31682.0,  49093.0,  7.319,    -49.808
2019-08-28 10:58:00,  31423.7,   4036.2,   -37501.6,  31681.8,  49092.9,  7.319,    -49.808
2019-08-28 10:59:00,  31423.7,   4036.2,   -37501.6,  31681.9,  49092.9,  7.319,    -49.808
2019-08-28 11:00:00,  31423.8,   4036.2,   -37501.6,  31682.0,  49092.9,  7.319,    -49.808
2019-08-28 11:01:00,  31424.0,   4036.3,   -37501.6,  31682.1,  49093.1,  7.319,    -49.808
2019-08-28 11:02:00,  31424.1,   4036.4,   -37501.6,  31682.3,  49093.2,  7.320,    -49.808
2019-08-28 11:03:00,  31424.2,   4036.6,   -37501.7,  31682.4,  49093.3,  7.320,    -49.808
2019-08-28 11:04:00,  31424.1,   4036.6,   -37501.6,  31682.3,  49093.2,  7.320,    -49.808
2019-08-28 11:05:00,  31424.0,   4036.6,   -37501.7,  31682.2,  49093.2,  7.320,    -49.808
2019-08-28 11:06:00,  31424.1,   4036.6,   -37501.7,  31682.3,  49093.2,  7.320,    -49.808
2019-08-28 11:07:00,  31424.0,   4036.6,   -37501.7,  31682.2,  49093.2,  7.320,    -49.808
2019-08-28 11:08:00,  31424.2,   4036.7,   -37501.7,  31682.4,  49093.3,  7.320,    -49.808
2019-08-28 11:09:00,  31424.3,   4036.7,   -37501.7,  31682.5,  49093.3,  7.320,    -49.808
2019-08-28 11:10:00,  31424.3,   4036.7,   -37501.6,  31682.5,  49093.3,  7.320,    -49.808
2019-08-28 11:11:00,  31424.4,   4036.6,   -37501.7,  31682.6,  49093.4,  7.320,    -49.808
2019-08-28 11:12:00,  31424.3,   4036.7,   -37501.6,  31682.5,  49093.3,  7.320,    -49.808
2019-08-28 11:13:00,  31424.3,   4036.7,   -37501.6,  31682.5,  49093.3,  7.320,    -49.808
2019-08-28 11:14:00,  31424.2,   4036.8,   -37501.6,  31682.4,  49093.2,  7.320,    -49.808
2019-08-28 11:15:00,  31424.2,   4036.8,   -37501.6,  31682.4,  49093.2,  7.320,    -49.808
2019-08-28 11:16:00,  31424.2,   4036.8,   -37501.6,  31682.5,  49093.2,  7.320,    -49.808
2019-08-28 11:17:00,  31424.2,   4036.7,   -37501.6,  31682.4,  49093.2,  7.320,    -49.808
2019-08-28 11:18:00,  31423.9,   4036.7,   -37501.5,  31682.2,  49093.0,  7.320,    -49.808
2019-08-28 11:19:00,  31423.7,   4036.7,   -37501.5,  31681.9,  49092.8,  7.320,    -49.808
2019-08-28 11:20:00,  31423.6,   4036.8,   -37501.5,  31681.8,  49092.7,  7.320,    -49.808
2019-08-28 11:21:00,  31423.5,   4036.8,   -37501.4,  31681.7,  49092.7,  7.320,    -49.808
2019-08-28 11:22:00,  31423.4,   4036.8,   -37501.4,  31681.6,  49092.6,  7.320,    -49.809
2019-08-28 11:23:00,  31423.4,   4036.8,   -37501.4,  31681.6,  49092.6,  7.320,    -49.809
2019-08-28 11:24:00,  31423.4,   4036.7,   -37501.4,  31681.7,  49092.6,  7.320,    -49.808
2019-08-28 11:25:00,  31423.4,   4036.7,   -37501.4,  31681.6,  49092.5,  7.320,    -49.808
2019-08-28 11:26:00,  31423.3,   4036.6,   -37501.4,  31681.5,  49092.5,  7.320,    -49.809
2019-08-28 11:27:00,  31423.3,   4036.5,   -37501.4,  31681.5,  49092.5,  7.320,    -49.809
2019-08-28 11:28:00,  31423.4,   4036.4,   -37501.4,  31681.5,  49092.5,  7.320,    -49.809
2019-08-28 11:29:00,  31423.4,   4036.4,   -37501.4,  31681.6,  49092.5,  7.320,    -49.808
2019-08-28 11:30:00,  31423.5,   4036.3,   -37501.3,  31681.7,  49092.5,  7.319,    -49.808
2019-08-28 11:31:00,  31423.6,   4036.3,   -37501.4,  31681.8,  49092.7,  7.319,    -49.808
2019-08-28 11:32:00,  31423.7,   4036.3,   -37501.4,  31681.9,  49092.7,  7.319,    -49.808
2019-08-28 11:33:00,  31423.8,   4036.3,   -37501.3,  31682.0,  49092.8,  7.319,    -49.808
2019-08-28 11:34:00,  31423.8,   4036.4,   -37501.3,  31682.0,  49092.8,  7.319,    -49.808
2019-08-28 11:35:00,  31423.6,   4036.4,   -37501.3,  31681.8,  49092.6,  7.320,    -49.808
2019-08-28 11:36:00,  31423.5,   4036.4,   -37501.3,  31681.7,  49092.6,  7.320,    -49.808
2019-08-28 11:37:00,  31423.4,   4036.4,   -37501.3,  31681.6,  49092.5,  7.320,    -49.808
2019-08-28 11:38:00,  31423.1,   4036.4,   -37501.2,  31681.3,  49092.2,  7.320,    -49.809
2019-08-28 11:39:00,  31423.1,   4036.4,   -37501.2,  31681.3,  49092.2,  7.320,    -49.809
2019-08-28 11:40:00,  31422.9,   4036.4,   -37501.2,  31681.1,  49092.1,  7.320,    -49.809
2019-08-28 11:41:00,  31422.7,   4036.6,   -37501.2,  31680.9,  49092.0,  7.320,    -49.809
2019-08-28 11:42:00,  31422.7,   4036.6,   -37501.2,  31680.9,  49091.9,  7.320,    -49.809
2019-08-28 11:43:00,  31422.7,   4036.6,   -37501.1,  31680.9,  49091.9,  7.320,    -49.809
2019-08-28 11:44:00,  31422.5,   4036.6,   -37501.1,  31680.7,  49091.8,  7.320,    -49.809
2019-08-28 11:45:00,  31422.4,   4036.6,   -37501.1,  31680.6,  49091.7,  7.320,    -49.809
2019-08-28 11:46:00,  31422.2,   4036.6,   -37501.1,  31680.4,  49091.5,  7.320,    -49.809
2019-08-28 11:47:00,  31422.2,   4036.6,   -37501.1,  31680.4,  49091.6,  7.320,    -49.809
2019-08-28 11:48:00,  31422.3,   4036.5,   -37501.1,  31680.5,  49091.6,  7.320,    -49.809
2019-08-28 11:49:00,  31422.4,   4036.3,   -37501.1,  31680.6,  49091.6,  7.320,    -49.809
2019-08-28 11:50:00,  31422.4,   4036.3,   -37501.0,  31680.6,  49091.6,  7.320,    -49.809
2019-08-28 11:51:00,  31422.5,   4036.2,   -37501.0,  31680.6,  49091.6,  7.319,    -49.809
2019-08-28 11:52:00,  31422.8,   4036.1,   -37501.0,  31681.0,  49091.8,  7.319,    -49.809
2019-08-28 11:53:00,  31422.4,   4036.0,   -37501.0,  31680.5,  49091.5,  7.319,    -49.809
2019-08-28 11:54:00,  31422.7,   4036.1,   -37501.0,  31680.8,  49091.8,  7.319,    -49.809
2019-08-28 11:55:00,  31422.6,   4036.1,   -37501.0,  31680.8,  49091.7,  7.319,    -49.809
2019-08-28 11:56:00,  31422.1,   4036.0,   -37501.0,  31680.2,  49091.3,  7.319,    -49.809
2019-08-28 11:57:00,  31422.5,   4036.0,   -37500.9,  31680.6,  49091.6,  7.319,    -49.809
2019-08-28 11:58:00,  31422.6,   4035.9,   -37500.9,  31680.7,  49091.6,  7.319,    -49.809
2019-08-28 11:59:00,  31422.8,   4035.9,   -37500.9,  31680.9,  49091.7,  7.319,    -49.809
2019-08-28 12:00:00,  31422.9,   4036.0,   -37500.9,  31681.0,  49091.8,  7.319,    -49.809
2019-08-28 12:01:00,  31422.6,   4035.9,   -37500.9,  31680.7,  49091.6,  7.319,    -49.809
2019-08-28 12:02:00,  31422.4,   4035.8,   -37500.9,  31680.5,  49091.4,  7.319,    -49.809
2019-08-28 12:03:00,  31422.0,   4035.8,   -37500.8,  31680.1,  49091.2,  7.319,    -49.809
2019-08-28 12:04:00,  31421.7,   4035.7,   -37500.8,  31679.8,  49090.9,  7.319,    -49.810
2019-08-28 12:05:00,  31421.5,   4035.6,   -37500.7,  31679.6,  49090.7,  7.319,    -49.810
2019-08-28 12:06:00,  31421.6,   4035.6,   -37500.7,  31679.7,  49090.8,  7.319,    -49.810
2019-08-28 12:07:00,  31421.6,   4035.6,   -37500.7,  31679.7,  49090.8,  7.319,    -49.810
2019-08-28 12:08:00,  31421.5,   4035.8,   -37500.7,  31679.6,  49090.8,  7.319,    -49.810
2019-08-28 12:09:00,  31421.4,   4035.9,   -37500.7,  31679.5,  49090.7,  7.319,    -49.810
2019-08-28 12:10:00,  31421.4,   4035.8,   -37500.7,  31679.5,  49090.7,  7.319,    -49.810
2019-08-28 12:11:00,  31421.4,   4035.6,   -37500.7,  31679.5,  49090.6,  7.319,    -49.810
2019-08-28 12:12:00,  31421.4,   4035.5,   -37500.6,  31679.5,  49090.6,  7.319,    -49.810
2019-08-28 12:13:00,  31421.4,   4035.5,   -37500.6,  31679.5,  49090.6,  7.319,    -49.810
2019-08-28 12:14:00,  31421.7,   4035.6,   -37500.6,  31679.8,  49090.8,  7.319,    -49.810
2019-08-28 12:15:00,  31421.4,   4035.6,   -37500.6,  31679.5,  49090.6,  7.319,    -49.810
2019-08-28 12:16:00,  31421.8,   4035.6,   -37500.6,  31679.9,  49090.9,  7.319,    -49.809
2019-08-28 12:17:00,  31421.7,   4035.6,   -37500.6,  31679.8,  49090.8,  7.319,    -49.810
2019-08-28 12:18:00,  31421.6,   4035.7,   -37500.6,  31679.7,  49090.7,  7.319,    -49.810
2019-08-28 12:19:00,  31421.6,   4035.8,   -37500.6,  31679.7,  49090.7,  7.319,    -49.810
2019-08-28 12:20:00,  31421.5,   4035.8,   -37500.6,  31679.6,  49090.7,  7.319,    -49.810
2019-08-28 12:21:00,  31421.2,   4035.7,   -37500.5,  31679.3,  49090.4,  7.319,    -49.810
2019-08-28 12:22:00,  31421.2,   4035.8,   -37500.6,  31679.3,  49090.4,  7.319,    -49.810
2019-08-28 12:23:00,  31421.3,   4036.0,   -37500.6,  31679.4,  49090.5,  7.319,    -49.810
2019-08-28 12:24:00,  31421.4,   4036.0,   -37500.6,  31679.6,  49090.6,  7.319,    -49.810
2019-08-28 12:25:00,  31421.3,   4036.2,   -37500.5,  31679.4,  49090.5,  7.320,    -49.810
2019-08-28 12:26:00,  31421.4,   4036.2,   -37500.5,  31679.5,  49090.6,  7.320,    -49.810
2019-08-28 12:27:00,  31421.6,   4036.1,   -37500.6,  31679.8,  49090.7,  7.320,    -49.809
2019-08-28 12:28:00,  31422.1,   4036.2,   -37500.6,  31680.3,  49091.1,  7.320,    -49.809
2019-08-28 12:29:00,  31421.4,   4036.2,   -37500.6,  31679.6,  49090.6,  7.320,    -49.810
2019-08-28 12:30:00,  31422.1,   4036.2,   -37500.7,  31680.3,  49091.1,  7.320,    -49.809
2019-08-28 12:31:00,  31421.9,   4036.2,   -37500.6,  31680.1,  49091.0,  7.320,    -49.809
2019-08-28 12:32:00,  31422.1,   4036.3,   -37500.7,  31680.2,  49091.1,  7.320,    -49.809
2019-08-28 12:33:00,  31421.8,   4036.5,   -37500.7,  31680.0,  49091.0,  7.320,    -49.809
2019-08-28 12:34:00,  31422.1,   4036.5,   -37500.7,  31680.3,  49091.1,  7.320,    -49.809
2019-08-28 12:35:00,  31421.9,   4036.4,   -37500.7,  31680.1,  49091.1,  7.320,    -49.809
2019-08-28 12:36:00,  31421.9,   4036.3,   -37500.7,  31680.1,  49091.0,  7.320,    -49.809
2019-08-28 12:37:00,  31422.0,   4036.2,   -37500.6,  31680.2,  49091.1,  7.320,    -49.809
2019-08-28 12:38:00,  31422.2,   4036.2,   -37500.7,  31680.3,  49091.2,  7.320,    -49.809
2019-08-28 12:39:00,  31422.3,   4036.3,   -37500.7,  31680.5,  49091.3,  7.320,    -49.809
2019-08-28 12:40:00,  31422.3,   4036.4,   -37500.7,  31680.5,  49091.3,  7.320,    -49.809
2019-08-28 12:41:00,  31422.4,   4036.5,   -37500.7,  31680.6,  49091.4,  7.320,    -49.809
2019-08-28 12:42:00,  31422.3,   4036.5,   -37500.7,  31680.5,  49091.3,  7.320,    -49.809
2019-08-28 12:43:00,  31422.5,   4036.6,   -37500.7,  31680.7,  49091.5,  7.320,    -49.809
2019-08-28 12:44:00,  31422.6,   4036.6,   -37500.8,  31680.8,  49091.6,  7.320,    -49.809
2019-08-28 12:45:00,  31422.5,   4036.7,   -37500.7,  31680.7,  49091.5,  7.320,    -49.809
2019-08-28 12:46:00,  31422.8,   4036.7,   -37500.8,  31681.0,  49091.7,  7.320,    -49.809
2019-08-28 12:47:00,  31422.7,   4036.7,   -37500.8,  31680.9,  49091.6,  7.320,    -49.809
2019-08-28 12:48:00,  31422.5,   4036.6,   -37500.8,  31680.7,  49091.5,  7.320,    -49.809
2019-08-28 12:49:00,  31422.4,   4036.6,   -37500.7,  31680.6,  49091.4,  7.320,    -49.809
2019-08-28 12:50:00,  31422.5,   4036.6,   -37500.7,  31680.7,  49091.5,  7.320,    -49.809
2019-08-28 12:51:00,  31422.3,   4036.6,   -37500.8,  31680.5,  49091.4,  7.320,    -49.809
2019-08-28 12:52:00,  31422.6,   4036.8,   -37500.7,  31680.9,  49091.6,  7.321,    -49.809
2019-08-28 12:53:00,  31422.7,   4036.8,   -37500.8,  31680.9,  49091.6,  7.321,    -49.809
2019-08-28 12:54:00,  31422.8,   4036.9,   -37500.8,  31681.1,  49091.7,  7.321,    -49.809
2019-08-28 12:55:00,  31423.1,   4037.0,   -37500.8,  31681.3,  49091.9,  7.321,    -49.808
2019-08-28 12:56:00,  31423.1,   4036.9,   -37500.8,  31681.3,  49091.9,  7.321,    -49.808
2019-08-28 12:57:00,  31423.3,   4037.0,   -37500.8,  31681.5,  49092.1,  7.321,    -49.808
2019-08-28 12:58:00,  31423.3,   4037.0,   -37500.8,  31681.6,  49092.1,  7.321,    -49.808
2019-08-28 12:59:00,  31423.3,   4037.0,   -37500.8,  31681.5,  49092.1,  7.321,    -49.808
2019-08-28 13:00:00,  31423.5,   4037.1,   -37500.9,  31681.8,  49092.3,  7.321,    -49.808
2019-08-28 13:01:00,  31423.6,   4037.0,   -37500.9,  31681.9,  49092.3,  7.321,    -49.808
2019-08-28 13:02:00,  31423.8,   4037.1,   -37500.9,  31682.1,  49092.4,  7.321,    -49.808
2019-08-28 13:03:00,  31424.0,   4037.1,   -37500.9,  31682.3,  49092.6,  7.321,    -49.808
2019-08-28 13:04:00,  31424.2,   4037.1,   -37500.9,  31682.4,  49092.7,  7.321,    -49.807
2019-08-28 13:05:00,  31424.3,   4037.1,   -37500.9,  31682.6,  49092.8,  7.321,    -49.807
2019-08-28 13:06:00,  31424.6,   4037.1,   -37500.9,  31682.8,  49093.0,  7.321,    -49.807
2019-08-28 13:07:00,  31424.6,   4037.1,   -37500.9,  31682.9,  49093.0,  7.321,    -49.807
2019-08-28 13:08:00,  31424.8,   4037.1,   -37500.9,  31683.0,  49093.1,  7.321,    -49.807
2019-08-28 13:09:00,  31424.8,   4037.1,   -37500.9,  31683.1,  49093.1,  7.321,    -49.807
2019-08-28 13:10:00,  31424.8,   4037.1,   -37500.9,  31683.1,  49093.1,  7.321,    -49.807
2019-08-28 13:11:00,  31424.8,   4037.1,   -37500.9,  31683.1,  49093.1,  7.321,    -49.807
2019-08-28 13:12:00,  31425.0,   4037.0,   -37500.8,  31683.2,  49093.2,  7.320,    -49.807
2019-08-28 13:13:00,  31424.9,   4037.1,   -37500.9,  31683.1,  49093.2,  7.321,    -49.807
2019-08-28 13:14:00,  31424.6,   4037.0,   -37500.8,  31682.9,  49093.0,  7.320,    -49.807
2019-08-28 13:15:00,  31424.4,   4037.0,   -37500.8,  31682.6,  49092.8,  7.320,    -49.807
2019-08-28 13:16:00,  31424.0,   4037.0,   -37500.8,  31682.2,  49092.5,  7.321,    -49.807
2019-08-28 13:17:00,  31423.8,   4036.9,   -37500.8,  31682.0,  49092.3,  7.320,    -49.808
2019-08-28 13:18:00,  31423.8,   4037.0,   -37500.7,  31682.0,  49092.3,  7.321,    -49.808
2019-08-28 13:19:00,  31423.8,   4037.0,   -37500.7,  31682.0,  49092.3,  7.321,    -49.808
2019-08-28 13:20:00,  31423.9,   4037.1,   -37500.7,  31682.2,  49092.4,  7.321,    -49.807
2019-08-28 13:21:00,  31423.9,   4037.1,   -37500.7,  31682.1,  49092.4,  7.321,    -49.808
2019-08-28 13:22:00,  31423.8,   4037.0,   -37500.7,  31682.0,  49092.3,  7.321,    -49.808
2019-08-28 13:23:00,  31423.7,   4036.9,   -37500.7,  31682.0,  49092.3,  7.320,    -49.808
2019-08-28 13:24:00,  31424.2,   4036.9,   -37500.7,  31682.4,  49092.5,  7.320,    -49.807
2019-08-28 13:25:00,  31423.9,   4036.6,   -37500.7,  31682.1,  49092.3,  7.320,    -49.807
2019-08-28 13:26:00,  31423.8,   4036.6,   -37500.6,  31681.9,  49092.1,  7.320,    -49.808
2019-08-28 13:27:00,  31423.8,   4036.7,   -37500.6,  31682.0,  49092.2,  7.320,    -49.808
2019-08-28 13:28:00,  31423.6,   4036.7,   -37500.6,  31681.9,  49092.1,  7.320,    -49.808
2019-08-28 13:29:00,  31423.6,   4036.9,   -37500.6,  31681.9,  49092.1,  7.320,    -49.808
2019-08-28 13:30:00,  31423.7,   4037.1,   -37500.6,  31682.0,  49092.2,  7.321,    -49.808
2019-08-28 13:31:00,  31424.5,   4037.4,   -37500.7,  31682.8,  49092.8,  7.321,    -49.807
2019-08-28 13:32:00,  31423.0,   4037.1,   -37500.6,  31681.3,  49091.8,  7.321,    -49.808
2019-08-28 13:33:00,  31423.9,   4037.4,   -37500.6,  31682.2,  49092.4,  7.321,    -49.807
2019-08-28 13:34:00,  31423.8,   4037.2,   -37500.6,  31682.1,  49092.3,  7.321,    -49.807
2019-08-28 13:35:00,  31424.0,   4037.3,   -37500.6,  31682.3,  49092.4,  7.321,    -49.807
2019-08-28 13:36:00,  31424.2,   4037.4,   -37500.7,  31682.5,  49092.6,  7.321,    -49.807
2019-08-28 13:37:00,  31424.7,   4037.7,   -37500.7,  31683.0,  49093.0,  7.322,    -49.807
2019-08-28 13:38:00,  31425.0,   4037.9,   -37500.8,  31683.3,  49093.2,  7.322,    -49.807
2019-08-28 13:39:00,  31425.1,   4037.8,   -37500.8,  31683.4,  49093.3,  7.322,    -49.806
2019-08-28 13:40:00,  31424.8,   4037.6,   -37500.8,  31683.1,  49093.1,  7.322,    -49.807
2019-08-28 13:41:00,  31424.6,   4037.4,   -37500.8,  31683.0,  49093.0,  7.321,    -49.807
2019-08-28 13:42:00,  31424.9,   4037.4,   -37500.8,  31683.2,  49093.1,  7.321,    -49.807
2019-08-28 13:43:00,  31425.3,   4037.3,   -37500.7,  31683.6,  49093.3,  7.321,    -49.806
2019-08-28 13:44:00,  31425.4,   4037.3,   -37500.8,  31683.7,  49093.4,  7.321,    -49.806
2019-08-28 13:45:00,  31425.4,   4037.3,   -37500.8,  31683.7,  49093.4,  7.321,    -49.806
2019-08-28 13:46:00,  31425.3,   4037.3,   -37500.8,  31683.6,  49093.3,  7.321,    -49.806
2019-08-28 13:47:00,  31425.3,   4037.2,   -37500.7,  31683.5,  49093.3,  7.321,    -49.806
2019-08-28 13:48:00,  31425.3,   4037.3,   -37500.7,  31683.5,  49093.3,  7.321,    -49.806
2019-08-28 13:49:00,  31425.2,   4037.3,   -37500.7,  31683.5,  49093.2,  7.321,    -49.806
2019-08-28 13:50:00,  31425.0,   4037.4,   -37500.7,  31683.3,  49093.1,  7.321,    -49.806
2019-08-28 13:51:00,  31424.8,   4037.4,   -37500.7,  31683.1,  49093.0,  7.321,    -49.807
2019-08-28 13:52:00,  31424.7,   4037.4,   -37500.7,  31683.0,  49092.9,  7.321,    -49.807
2019-08-28 13:53:00,  31424.6,   4037.3,   -37500.7,  31682.9,  49092.8,  7.321,    -49.807
2019-08-28 13:54:00,  31425.6,   4037.5,   -37500.7,  31683.9,  49093.4,  7.321,    -49.806
2019-08-28 13:55:00,  31425.8,   4037.2,   -37500.7,  31684.1,  49093.6,  7.321,    -49.806
2019-08-28 13:56:00,  31425.7,   4037.2,   -37500.7,  31683.9,  49093.5,  7.321,    -49.806
2019-08-28 13:57:00,  31427.0,   4037.4,   -37500.8,  31685.3,  49094.5,  7.321,    -49.805
2019-08-28 13:58:00,  31426.9,   4037.8,   -37500.8,  31685.2,  49094.4,  7.321,    -49.805
2019-08-28 13:59:00,  31427.2,   4037.6,   -37500.8,  31685.5,  49094.6,  7.321,    -49.805
2019-08-28 14:00:00,  31427.3,   4037.6,   -37500.8,  31685.6,  49094.7,  7.321,    -49.804
2019-08-28 14:01:00,  31427.3,   4037.7,   -37500.8,  31685.6,  49094.7,  7.321,    -49.804
2019-08-28 14:02:00,  31427.6,   4037.6,   -37500.8,  31685.9,  49094.9,  7.321,    -49.804
2019-08-28 14:03:00,  31427.4,   4037.5,   -37500.8,  31685.7,  49094.8,  7.321,    -49.804
2019-08-28 14:04:00,  31427.8,   4037.7,   -37500.8,  31686.2,  49095.1,  7.321,    -49.804
2019-08-28 14:05:00,  31427.6,   4037.7,   -37500.8,  31685.9,  49094.9,  7.321,    -49.804
2019-08-28 14:06:00,  31427.7,   4037.7,   -37500.8,  31686.0,  49095.0,  7.321,    -49.804
2019-08-28 14:07:00,  31428.1,   4037.9,   -37500.9,  31686.4,  49095.3,  7.321,    -49.804
2019-08-28 14:08:00,  31428.1,   4037.8,   -37500.9,  31686.4,  49095.3,  7.321,    -49.804
2019-08-28 14:09:00,  31427.9,   4037.9,   -37500.9,  31686.2,  49095.1,  7.321,    -49.804
2019-08-28 14:10:00,  31428.4,   4037.8,   -37500.9,  31686.7,  49095.5,  7.321,    -49.804
2019-08-28 14:11:00,  31428.0,   4037.8,   -37500.9,  31686.3,  49095.3,  7.321,    -49.804
2019-08-28 14:12:00,  31428.1,   4037.8,   -37500.9,  31686.4,  49095.3,  7.321,    -49.804
2019-08-28 14:13:00,  31428.1,   4037.7,   -37500.9,  31686.4,  49095.3,  7.321,    -49.804
2019-08-28 14:14:00,  31428.0,   4037.7,   -37500.9,  31686.3,  49095.2,  7.321,    -49.804
2019-08-28 14:15:00,  31427.6,   4037.6,   -37500.8,  31685.9,  49094.9,  7.321,    -49.804
2019-08-28 14:16:00,  31427.4,   4037.5,   -37500.8,  31685.7,  49094.8,  7.321,    -49.804
2019-08-28 14:17:00,  31427.2,   4037.6,   -37500.8,  31685.5,  49094.6,  7.321,    -49.805
2019-08-28 14:18:00,  31427.0,   4037.7,   -37500.8,  31685.3,  49094.5,  7.321,    -49.805
2019-08-28 14:19:00,  31426.8,   4037.6,   -37500.8,  31685.1,  49094.4,  7.321,    -49.805
2019-08-28 14:20:00,  31426.6,   4037.6,   -37500.8,  31684.9,  49094.2,  7.321,    -49.805
2019-08-28 14:21:00,  31426.5,   4037.7,   -37500.8,  31684.8,  49094.1,  7.321,    -49.805
2019-08-28 14:22:00,  31426.4,   4037.6,   -37500.7,  31684.7,  49094.0,  7.321,    -49.805
2019-08-28 14:23:00,  31426.2,   4037.6,   -37500.7,  31684.6,  49094.0,  7.321,    -49.805
2019-08-28 14:24:00,  31426.1,   4037.6,   -37500.7,  31684.4,  49093.8,  7.321,    -49.806
2019-08-28 14:25:00,  31425.9,   4037.6,   -37500.7,  31684.2,  49093.7,  7.321,    -49.806
2019-08-28 14:26:00,  31425.7,   4037.7,   -37500.6,  31684.1,  49093.6,  7.321,    -49.806
2019-08-28 14:27:00,  31425.5,   4037.8,   -37500.6,  31683.8,  49093.4,  7.322,    -49.806
2019-08-28 14:28:00,  31425.4,   4038.0,   -37500.7,  31683.8,  49093.4,  7.322,    -49.806
2019-08-28 14:29:00,  31425.4,   4038.0,   -37500.7,  31683.7,  49093.4,  7.322,    -49.806
2019-08-28 14:30:00,  31425.3,   4038.1,   -37500.7,  31683.7,  49093.3,  7.322,    -49.806
